order_id,customer_id,order_date,product_category,order_value,discount,shipping_days,payment_method,returned
O01455,C0331,2025-12-06,Electronics,4610.12,0,8,COD,No
O01456,C0331,2025-05-10,Books,904.4,20,2,UPI,No
O01457,C0332,2025-10-25,Electronics,4761.72,15,5,UPI,Yes
O01458,C0333,2025-11-07,Books,2952.01,10,4,Card,No
O01459,C0334,2025-06-20,Electronics,224.25,15,4,Card,No
O01460,C0334,2025-06-14,Electronics,2419.72,5,6,Card,Yes
O01461,C0334,2025-08-12,Beauty,1261.08,15,5,Wallet,No
O01462,C0334,2025-10-17,Home,2482.89,10,1,COD,No
O01463,C0334,2025-12-13,Fashion,928.54,20,8,Card,No
O01464,C0335,2025-04-29,Home,598.84,10,6,COD,No
O01465,C0335,2025-09-01,Beauty,341.91,10,3,Wallet,No
O01466,C0335,2024-06-03,Beauty,3806.66,15,5,Card,No
O01467,C0335,2024-09-22,Electronics,2016.46,15,2,Card,Yes
O01468,C0335,2024-09-01,Fashion,2939.58,15,3,Wallet,No
O01469,C0335,2024-12-19,Home,2207.26,10,5,UPI,No
O01470,C0335,2025-10-07,Fashion,2771.01,15,7,Wallet,No
O01471,C0335,2025-02-28,Fashion,4165.46,5,8,Wallet,No
O01472,C0336,2024-04-12,Books,2040.1,15,7,Card,Yes
O01473,C0336,2024-08-19,Beauty,865.15,20,2,Wallet,Yes
O01474,C0336,2024-11-30,Beauty,3127.1,15,3,UPI,No
O01475,C0337,2024-06-26,Fashion,2397.29,15,4,Card,No
O01476,C0337,2024-05-27,Fashion,1606.31,20,1,Wallet,No
O01477,C0337,2024-09-19,Fashion,3481.62,5,8,Wallet,Yes
O01478,C0337,2024-12-17,Fashion,4386.01,15,3,UPI,Yes
O01479,C0338,2026-02-17,Home,537.75,20,7,UPI,Yes
O01480,C0338,2026-04-13,Home,2507.88,15,1,UPI,No
O01481,C0338,2026-03-04,Books,3639.8,0,8,UPI,Yes
O01482,C0338,2025-10-14,Fashion,3838.11,10,2,Wallet,No
O01483,C0338,2025-06-13,Fashion,4582.28,10,8,UPI,No
O01484,C0338,2025-04-04,Fashion,2399.56,10,8,COD,No
O01485,C0338,2026-04-19,Home,1787.17,20,8,COD,Yes
O01486,C0338,2025-06-11,Electronics,910.52,5,5,COD,No
O01487,C0339,2026-05-02,Fashion,3622.78,5,5,Card,No
O01488,C0339,2026-01-29,Electronics,1435.07,5,4,COD,Yes
O01489,C0339,2025-01-13,Books,1445.22,20,7,Card,No
O01490,C0339,2025-06-09,Beauty,3018.25,10,6,Wallet,No
O01491,C0339,2025-06-23,Fashion,4379.75,15,8,Wallet,Yes
O01492,C0340,2025-05-11,Fashion,1535.91,10,2,Wallet,No
O01493,C0340,2024-12-21,Fashion,4231.89,10,4,UPI,No
O01494,C0340,2025-03-20,Home,4769.74,20,2,UPI,Yes
O01495,C0340,2026-03-11,Fashion,2920.17,10,4,Card,Yes
O01496,C0341,2024-07-29,Fashion,3766.93,20,2,COD,Yes
O01497,C0341,2024-11-25,Books,1292.41,0,8,UPI,No
O01498,C0341,2024-07-10,Books,1142.84,0,2,Wallet,Yes
O01499,C0341,2024-08-07,Beauty,2803.37,15,4,COD,Yes
O01500,C0341,2025-07-11,Books,4333.47,5,2,Wallet,Yes
O01501,C0342,2025-04-10,Home,2635.01,10,5,Card,No
O01502,C0342,2025-02-14,Books,3453.64,0,5,Card,No
O01503,C0342,2024-05-15,Books,1732.2,5,8,Card,Yes
O01504,C0343,2025-07-31,Fashion,1129.26,5,2,COD,No
O01505,C0343,2025-12-18,Electronics,3878.82,10,8,Card,Yes
O01506,C0343,2025-12-22,Fashion,950.66,5,7,Card,No
O01507,C0343,2026-07-07,Home,4909.54,5,7,COD,No
O01508,C0343,2025-12-01,Home,1979.8,10,5,COD,No
O01509,C0343,2025-12-06,Books,2241.43,0,7,Wallet,Yes
O01510,C0344,2025-05-30,Fashion,4128.96,10,4,COD,No
O01511,C0344,2025-06-04,Home,1744.86,20,7,Card,Yes
O01512,C0344,2026-10-08,Electronics,2312.5,0,5,Card,Yes
O01513,C0344,2026-04-09,Electronics,3669.68,15,8,Wallet,Yes
O01514,C0344,2026-02-21,Electronics,4937.26,0,7,UPI,No
O01515,C0345,2024-10-06,Home,4428.08,15,2,Card,Yes
O01516,C0345,2025-03-24,Books,2955.62,5,2,COD,No
O01517,C0345,2025-11-16,Fashion,4123.09,0,1,COD,No
O01518,C0345,2025-08-21,Fashion,3786.91,10,4,Wallet,Yes
O01519,C0345,2025-09-05,Home,1938.58,10,4,UPI,Yes
O01520,C0345,2024-09-21,Books,3282.75,15,7,UPI,Yes
O01521,C0345,2025-10-28,Electronics,1992.68,20,7,COD,No
O01522,C0345,2025-03-07,Electronics,2959.11,20,2,UPI,Yes
O01523,C0346,2025-04-13,Home,3809.16,15,7,Wallet,Yes
O01524,C0346,2025-09-03,Books,550.52,20,6,Wallet,Yes
O01525,C0346,2025-11-15,Beauty,2958.74,15,1,UPI,Yes
O01526,C0346,2025-05-18,Home,1747.44,5,3,COD,No
O01527,C0346,2025-04-23,Beauty,3895.65,5,6,Card,Yes
O01528,C0346,2025-04-29,Electronics,1680.71,20,2,UPI,Yes
O01529,C0346,2025-09-21,Home,4782.37,5,6,Card,Yes
O01530,C0346,2025-08-06,Fashion,983.79,5,5,COD,Yes
O01531,C0347,2024-10-11,Books,2026.0,15,8,Card,Yes
O01532,C0347,2025-04-05,Electronics,3033.04,5,2,UPI,Yes
O01533,C0347,2024-10-12,Beauty,777.72,10,8,COD,No
O01534,C0347,2024-09-23,Beauty,1209.57,10,2,Wallet,No
O01535,C0347,2025-08-14,Electronics,737.56,0,8,Wallet,No
O01536,C0347,2025-04-25,Home,4815.53,10,2,COD,Yes
O01537,C0347,2025-05-30,Fashion,4740.51,0,5,Wallet,No
O01538,C0347,2024-03-28,Home,4766.28,0,5,Card,Yes
O01539,C0348,2024-05-10,Home,493.67,10,4,Wallet,Yes
O01540,C0348,2025-06-04,Fashion,1027.62,10,3,UPI,Yes
O01541,C0348,2024-05-01,Books,2588.27,10,5,COD,No
O01542,C0348,2024-04-30,Electronics,3959.69,15,6,UPI,Yes
O01543,C0348,2025-05-23,Beauty,423.2,20,7,Card,Yes
O01544,C0348,2024-07-12,Electronics,271.7,15,4,UPI,Yes
O01545,C0348,2025-08-01,Beauty,2429.28,15,7,Card,Yes
O01546,C0348,2025-02-13,Fashion,2485.97,10,5,COD,Yes
O01547,C0349,2026-02-11,Fashion,823.08,0,3,UPI,No
O01548,C0349,2025-06-18,Fashion,4457.21,5,2,COD,Yes
O01549,C0349,2025-07-07,Beauty,1777.4,20,8,COD,Yes
O01550,C0349,2025-08-03,Beauty,2225.7,0,3,Wallet,Yes
O01551,C0350,2025-10-12,Electronics,977.05,20,6,Wallet,No
O01552,C0351,2026-06-23,Electronics,3182.3,10,8,COD,No
O01553,C0351,2025-09-22,Beauty,1425.37,15,8,UPI,No
O01554,C0351,2026-08-29,Books,1461.74,0,6,Card,Yes
O01555,C0351,2025-11-03,Electronics,4880.42,20,2,COD,Yes
O01556,C0352,2026-08-22,Fashion,1076.54,5,4,UPI,Yes
O01557,C0352,2026-03-21,Beauty,2722.76,20,3,UPI,No
O01558,C0353,2025-01-14,Fashion,3465.91,20,4,Wallet,Yes
O01559,C0353,2025-07-16,Home,434.78,15,7,Wallet,No
O01560,C0353,2026-01-26,Electronics,1745.22,0,5,COD,No
O01561,C0354,2024-09-07,Fashion,890.2,15,3,Card,No
O01562,C0354,2025-05-22,Home,3038.8,0,4,Card,No
O01563,C0354,2024-09-07,Beauty,4484.66,5,2,Card,No
O01564,C0354,2024-09-09,Electronics,3426.74,0,6,COD,Yes
O01565,C0354,2025-08-12,Home,1314.47,0,8,Wallet,Yes
O01566,C0354,2024-06-28,Home,4425.09,0,6,Wallet,No
O01567,C0354,2024-08-10,Beauty,3209.11,5,7,Wallet,No
O01568,C0355,2025-07-12,Home,2224.04,10,2,COD,No
O01569,C0355,2025-06-29,Home,3401.5,0,5,UPI,Yes
O01570,C0355,2025-09-05,Fashion,1365.17,20,8,Wallet,No
O01571,C0355,2024-08-10,Beauty,4987.05,20,8,Wallet,No
O01572,C0355,2024-06-08,Beauty,3087.98,0,2,UPI,Yes
O01573,C0355,2025-04-30,Books,2984.59,0,7,COD,No
O01574,C0355,2025-08-10,Books,2952.06,15,1,UPI,Yes
O01575,C0355,2024-10-28,Electronics,315.89,10,6,Wallet,Yes
O01576,C0356,2026-01-04,Home,4873.18,15,4,UPI,No
O01577,C0356,2026-04-23,Fashion,3555.7,5,5,COD,No
O01578,C0356,2025-12-31,Books,3948.65,0,3,COD,No
O01579,C0356,2025-08-30,Electronics,1719.36,0,5,Wallet,No
O01580,C0356,2026-06-02,Fashion,3269.48,10,7,Wallet,No
O01581,C0356,2025-12-20,Fashion,4068.31,5,6,COD,Yes
O01582,C0357,2025-04-10,Fashion,3168.66,0,2,UPI,No
O01583,C0357,2024-11-23,Beauty,899.67,10,6,Wallet,Yes
O01584,C0357,2025-03-28,Beauty,697.4,20,5,UPI,No
O01585,C0358,2025-01-31,Fashion,326.52,5,4,Card,No
O01586,C0358,2024-12-03,Fashion,897.81,0,5,Wallet,No
O01587,C0358,2025-06-24,Books,2870.35,5,4,Wallet,No
O01588,C0359,2026-02-01,Home,1949.67,20,4,COD,Yes
O01589,C0359,2025-06-04,Beauty,1743.98,20,4,Card,Yes
O01590,C0359,2026-06-21,Electronics,3600.1,20,6,Card,No
O01591,C0359,2025-09-04,Books,2433.37,20,1,Wallet,No
O01592,C0359,2026-04-09,Electronics,510.36,20,3,Wallet,Yes
O01593,C0359,2026-01-08,Electronics,2487.81,10,3,UPI,No
O01594,C0359,2025-10-03,Beauty,4747.29,15,1,Wallet,Yes
O01595,C0360,2025-06-25,Fashion,1316.31,20,7,COD,Yes
O01596,C0360,2024-09-14,Beauty,3618.15,0,6,UPI,Yes
O01597,C0360,2026-01-15,Fashion,2185.81,5,3,Card,Yes
O01598,C0360,2024-08-21,Electronics,3317.15,10,8,UPI,Yes
O01599,C0360,2025-09-08,Books,2955.21,15,7,Wallet,Yes
O01600,C0361,2026-05-24,Electronics,4419.51,5,8,COD,No
O01601,C0361,2025-10-01,Home,1287.87,15,2,UPI,No
O01602,C0361,2025-03-30,Beauty,4420.65,0,1,COD,Yes
O01603,C0362,2025-04-25,Electronics,1670.07,5,6,Card,No
O01604,C0362,2024-09-30,Electronics,2769.03,5,6,COD,Yes
O01605,C0362,2025-06-22,Beauty,3590.56,5,3,Wallet,Yes
O01606,C0362,2024-05-06,Home,4689.41,10,2,UPI,No
O01607,C0362,2024-09-28,Electronics,3032.51,15,3,Card,Yes
O01608,C0362,2025-03-08,Books,4701.53,0,7,UPI,No
O01609,C0363,2024-06-18,Beauty,1919.94,0,8,UPI,No
O01610,C0363,2025-10-28,Beauty,2902.38,5,7,COD,No
O01611,C0363,2024-09-22,Home,2349.94,15,4,Wallet,No
O01612,C0363,2025-05-28,Books,595.47,0,1,COD,No
O01613,C0363,2025-06-09,Electronics,1668.31,20,5,UPI,Yes
O01614,C0363,2024-08-06,Home,1674.18,0,3,UPI,Yes
O01615,C0363,2025-03-13,Beauty,2047.53,0,6,Wallet,Yes
O01616,C0364,2025-12-30,Home,4759.83,0,4,Card,No
O01617,C0364,2025-04-17,Electronics,2941.5,15,1,Card,Yes
O01618,C0365,2025-10-17,Home,4938.01,15,4,UPI,Yes
O01619,C0365,2025-09-11,Books,3074.01,20,5,COD,Yes
O01620,C0365,2026-01-23,Books,2164.18,15,1,Wallet,No
O01621,C0365,2025-10-30,Home,4120.28,20,8,UPI,No
O01622,C0365,2025-05-31,Fashion,3540.81,5,8,UPI,Yes
O01623,C0365,2025-08-15,Electronics,962.83,5,8,COD,Yes
O01624,C0366,2026-02-14,Electronics,4306.44,0,5,Wallet,Yes
O01625,C0366,2025-07-26,Fashion,2862.8,5,8,UPI,No
O01626,C0366,2026-09-01,Electronics,724.85,15,4,Card,Yes
O01627,C0366,2025-07-07,Books,1360.41,5,6,Wallet,Yes
O01628,C0366,2026-09-26,Fashion,3880.59,10,4,UPI,Yes
O01629,C0367,2026-08-17,Books,1163.12,15,1,Card,No
O01630,C0367,2026-09-30,Fashion,505.52,10,3,Wallet,Yes
O01631,C0367,2026-07-26,Beauty,533.04,20,4,COD,Yes
O01632,C0367,2025-09-24,Electronics,2826.19,0,6,UPI,No
O01633,C0367,2026-10-13,Home,2764.51,10,3,UPI,Yes
O01634,C0367,2025-08-15,Books,3484.72,0,1,UPI,No
O01635,C0368,2025-04-14,Beauty,295.01,15,8,COD,No
O01636,C0369,2025-12-22,Books,4613.25,20,3,COD,Yes
O01637,C0369,2025-01-13,Books,1576.94,10,3,Card,No
O01638,C0369,2024-09-09,Fashion,2272.34,0,5,Wallet,No
O01639,C0369,2025-04-08,Home,4939.95,5,3,Wallet,No
O01640,C0369,2025-10-20,Books,2410.79,15,8,Wallet,No
O01641,C0369,2025-07-30,Fashion,1764.85,20,7,Card,Yes
O01642,C0369,2025-03-29,Beauty,3620.43,10,4,Wallet,No
O01643,C0369,2025-09-06,Books,3291.2,5,4,Wallet,Yes
O01644,C0370,2025-05-15,Books,1820.88,20,3,Wallet,Yes
O01645,C0370,2026-01-01,Books,314.41,20,4,Card,No
O01646,C0370,2025-03-13,Fashion,3277.94,15,4,COD,No
O01647,C0370,2025-06-13,Books,4366.54,10,3,UPI,Yes
O01648,C0371,2025-05-10,Fashion,1703.81,5,6,Card,No
O01649,C0371,2025-04-15,Beauty,1942.11,15,6,Wallet,No
O01650,C0371,2025-08-05,Beauty,1590.76,5,2,Card,Yes
O01651,C0371,2026-04-08,Fashion,768.51,20,7,Wallet,No
O01652,C0371,2025-10-20,Books,4885.4,0,3,UPI,Yes
O01653,C0371,2026-03-04,Fashion,2469.5,0,8,COD,No
O01654,C0372,2025-10-09,Electronics,4941.51,5,6,Card,No
O01655,C0372,2025-12-04,Fashion,4600.47,10,2,COD,Yes
O01656,C0372,2025-10-25,Electronics,3093.5,20,8,Wallet,Yes
O01657,C0372,2025-11-04,Beauty,4286.01,10,4,UPI,No
O01658,C0372,2025-09-18,Fashion,4547.92,10,1,COD,No
O01659,C0372,2026-01-13,Books,1820.09,0,5,COD,Yes
O01660,C0373,2024-09-28,Books,4541.77,0,7,COD,No
O01661,C0373,2025-02-14,Books,1960.61,10,7,Card,No
O01662,C0373,2024-11-30,Home,2851.44,10,8,UPI,No
O01663,C0373,2024-06-02,Beauty,4066.28,0,6,UPI,Yes
O01664,C0373,2024-06-25,Home,1366.21,0,3,Card,Yes
O01665,C0373,2024-06-05,Electronics,4345.71,10,1,UPI,Yes
O01666,C0373,2025-06-22,Electronics,3228.81,20,6,UPI,Yes
O01667,C0374,2025-03-30,Fashion,218.44,0,4,UPI,No
O01668,C0374,2025-11-20,Books,3202.17,5,4,Wallet,Yes
O01669,C0375,2026-01-30,Fashion,230.3,10,3,Card,Yes
O01670,C0375,2025-01-02,Fashion,3573.77,5,2,COD,Yes
O01671,C0375,2025-02-11,Beauty,2094.41,15,5,COD,Yes
O01672,C0376,2025-04-21,Electronics,1550.96,0,3,UPI,No
O01673,C0377,2024-07-08,Home,4890.4,20,2,COD,Yes
O01674,C0377,2025-03-21,Books,3690.31,10,6,Wallet,No
O01675,C0377,2025-11-19,Home,1641.19,20,8,Card,Yes
O01676,C0377,2024-12-17,Books,404.96,15,6,Wallet,No
O01677,C0377,2025-08-12,Books,2425.39,5,8,Card,No
O01678,C0377,2025-08-29,Home,4758.24,15,3,Card,No
O01679,C0377,2025-07-05,Fashion,266.96,20,3,Card,Yes
O01680,C0377,2024-10-01,Fashion,278.67,10,8,COD,Yes
O01681,C0378,2024-09-02,Books,1111.74,15,8,Card,No
O01682,C0378,2024-03-14,Electronics,1896.17,10,2,Wallet,No
O01683,C0378,2024-06-05,Fashion,1328.73,15,8,Wallet,Yes
O01684,C0378,2024-11-23,Home,3231.24,20,6,Wallet,Yes
O01685,C0378,2024-05-24,Home,2742.26,5,6,COD,No
O01686,C0379,2025-01-02,Books,3503.75,10,6,COD,No
O01687,C0379,2024-08-20,Beauty,4528.91,5,6,Card,Yes
O01688,C0379,2025-06-17,Home,2903.83,20,1,UPI,No
O01689,C0379,2024-07-03,Beauty,3193.31,15,2,Wallet,No
O01690,C0380,2025-02-11,Books,4269.31,5,1,Card,Yes
O01691,C0380,2025-01-05,Beauty,1909.61,5,8,COD,No
O01692,C0380,2025-06-15,Fashion,4929.37,20,4,UPI,No
O01693,C0381,2025-09-22,Electronics,3995.4,10,7,COD,Yes
O01694,C0381,2025-06-07,Books,1621.3,0,1,COD,No
O01695,C0381,2025-06-11,Beauty,2344.09,5,7,Wallet,No
O01696,C0381,2025-05-01,Home,4697.13,5,8,Wallet,No
O01697,C0381,2025-06-26,Electronics,3015.11,0,6,UPI,No
O01698,C0382,2024-11-05,Books,3218.67,5,6,COD,Yes
O01699,C0382,2025-07-26,Beauty,1755.27,0,1,Card,No
O01700,C0382,2024-12-14,Fashion,4649.35,0,3,Card,Yes
O01701,C0382,2025-01-12,Home,3822.37,0,6,Wallet,No
O01702,C0382,2024-12-20,Beauty,2563.79,15,1,Wallet,Yes
O01703,C0382,2025-01-09,Fashion,4108.95,0,8,COD,Yes
O01704,C0382,2025-06-12,Electronics,471.27,5,1,Wallet,Yes
O01705,C0383,2024-12-18,Electronics,2060.12,20,7,COD,No
O01706,C0383,2024-02-16,Beauty,3414.28,0,7,UPI,Yes
O01707,C0383,2024-02-28,Electronics,1202.42,10,8,UPI,No
O01708,C0383,2025-06-27,Books,4513.18,5,3,Card,Yes
O01709,C0383,2024-11-06,Beauty,1475.1,15,6,Card,Yes
O01710,C0383,2024-10-11,Home,1805.53,15,6,UPI,No
O01711,C0384,2024-12-13,Fashion,399.97,5,2,COD,Yes
O01712,C0384,2025-06-26,Fashion,1932.5,20,1,COD,Yes
O01713,C0384,2026-01-25,Fashion,314.3,5,1,COD,Yes
O01714,C0385,2026-01-29,Fashion,2504.84,0,5,UPI,Yes
O01715,C0385,2024-10-14,Home,3172.53,0,1,COD,No
O01716,C0385,2025-10-08,Electronics,3697.99,0,3,COD,Yes
O01717,C0386,2026-01-28,Electronics,3337.4,0,5,COD,Yes
O01718,C0386,2025-08-23,Electronics,2393.25,0,4,Wallet,Yes
O01719,C0386,2024-12-11,Books,740.42,20,4,COD,No
O01720,C0386,2024-12-20,Electronics,3573.81,5,8,Card,Yes
O01721,C0386,2026-01-08,Electronics,3454.49,15,1,Wallet,No
O01722,C0387,2025-05-14,Fashion,3607.53,10,8,UPI,No
O01723,C0387,2025-02-08,Electronics,1327.13,0,8,Wallet,No
O01724,C0388,2025-05-11,Books,3070.64,20,8,Card,No
O01725,C0388,2026-02-25,Home,3685.75,10,3,Wallet,Yes
O01726,C0388,2026-03-28,Home,1986.13,5,6,Wallet,No
O01727,C0388,2026-02-13,Beauty,4814.65,10,2,Card,No
O01728,C0388,2026-02-12,Beauty,3298.23,5,8,UPI,No
O01729,C0388,2026-07-13,Beauty,4607.83,10,3,Card,Yes
O01730,C0389,2025-09-07,Beauty,4954.42,0,1,UPI,No
O01731,C0389,2025-10-31,Books,3750.61,0,6,COD,No
O01732,C0389,2026-06-24,Fashion,2710.98,20,7,COD,No
O01733,C0389,2025-09-01,Fashion,1283.91,5,8,UPI,Yes
O01734,C0389,2026-10-05,Home,892.91,5,2,Wallet,No
O01735,C0389,2025-12-16,Fashion,2801.44,0,2,UPI,Yes
O01736,C0389,2026-03-14,Electronics,781.16,0,3,COD,No
O01737,C0390,2025-05-12,Home,3549.53,15,5,COD,Yes
O01738,C0390,2026-03-09,Beauty,2256.91,20,8,UPI,No
O01739,C0390,2025-06-03,Electronics,2599.98,10,6,Wallet,No
O01740,C0390,2025-08-10,Books,2228.97,0,6,Wallet,Yes
O01741,C0390,2026-09-13,Books,3843.44,10,2,UPI,Yes
O01742,C0390,2026-01-08,Books,3676.54,15,2,COD,Yes
O01743,C0390,2026-08-25,Beauty,364.84,15,5,Card,No
O01744,C0391,2024-04-29,Home,2609.95,20,8,Wallet,Yes
O01745,C0391,2024-11-04,Fashion,3011.17,15,8,COD,Yes
O01746,C0391,2024-03-30,Books,1593.38,0,6,Card,Yes
O01747,C0391,2024-09-09,Electronics,2514.3,15,4,Card,No
O01748,C0391,2024-04-03,Home,1650.93,20,4,Wallet,Yes
O01749,C0391,2025-05-19,Electronics,4080.41,5,2,Card,Yes
O01750,C0391,2024-03-14,Books,2302.87,0,6,COD,Yes
O01751,C0391,2025-04-22,Books,2473.56,20,5,Wallet,Yes
O01752,C0392,2025-07-07,Electronics,4612.52,0,3,Card,Yes
O01753,C0392,2024-08-13,Beauty,3390.28,10,8,COD,No
O01754,C0392,2024-04-12,Beauty,4860.15,15,3,UPI,Yes
O01755,C0392,2024-09-28,Fashion,1171.75,15,5,UPI,No
O01756,C0392,2024-04-05,Electronics,2648.94,20,1,COD,Yes
O01757,C0392,2024-12-10,Home,4425.85,5,3,Wallet,Yes
O01758,C0392,2024-08-15,Books,3387.37,5,8,UPI,Yes
O01759,C0393,2025-12-22,Books,897.93,20,2,UPI,Yes
O01760,C0393,2025-03-27,Home,3209.32,5,7,COD,No
O01761,C0393,2024-09-17,Home,3811.38,15,1,UPI,Yes
O01762,C0394,2026-04-14,Fashion,3151.5,5,7,COD,No
O01763,C0394,2025-02-24,Books,2277.16,0,1,UPI,Yes
O01764,C0394,2025-01-19,Home,1973.7,15,7,COD,No
O01765,C0395,2026-04-04,Books,3835.6,10,3,UPI,No
O01766,C0395,2026-02-18,Home,2757.15,10,2,COD,No
O01767,C0395,2026-08-12,Fashion,1293.64,20,6,Card,No
O01768,C0395,2026-01-12,Beauty,1120.86,15,6,COD,No
O01769,C0395,2026-05-13,Beauty,3414.49,5,4,COD,Yes
O01770,C0395,2026-03-10,Fashion,3620.58,15,6,Card,Yes
O01771,C0395,2025-12-28,Beauty,3265.26,10,4,Card,No
O01772,C0395,2026-03-23,Home,1379.04,20,8,Wallet,No
O01773,C0396,2025-04-22,Home,215.68,15,4,Wallet,No
O01774,C0396,2025-08-21,Home,2923.78,0,4,Wallet,No
O01775,C0396,2024-07-04,Home,2486.57,0,7,Card,Yes
O01776,C0396,2024-07-19,Electronics,1934.41,0,1,COD,Yes
O01777,C0396,2025-09-15,Books,1488.39,5,2,UPI,Yes
O01778,C0396,2024-03-26,Home,734.87,15,5,Card,Yes
O01779,C0396,2024-10-27,Beauty,3167.9,10,5,Card,Yes
O01780,C0397,2024-08-08,Fashion,2800.21,0,1,COD,No
O01781,C0397,2024-05-19,Fashion,659.28,5,7,Wallet,Yes
O01782,C0397,2024-07-08,Electronics,4604.6,0,5,Card,No
O01783,C0397,2025-04-02,Books,2982.26,5,7,Card,Yes
O01784,C0397,2024-04-05,Books,2160.97,5,8,Wallet,No
O01785,C0397,2024-02-05,Fashion,2798.07,15,5,Wallet,No
O01786,C0397,2024-12-07,Books,299.44,20,7,Card,No
O01787,C0398,2024-10-13,Books,1246.06,10,6,Card,No
O01788,C0398,2024-11-06,Electronics,2021.33,20,8,Card,Yes
O01789,C0398,2025-06-21,Books,3622.73,20,1,COD,No
O01790,C0398,2025-04-09,Books,298.37,15,7,UPI,No
O01791,C0398,2024-12-01,Home,1871.5,10,5,Wallet,Yes
O01792,C0398,2024-09-03,Electronics,1251.86,15,4,COD,Yes
O01793,C0398,2024-11-04,Electronics,631.87,20,3,UPI,No
O01794,C0399,2024-07-05,Fashion,4320.8,5,5,Wallet,No
O01795,C0399,2024-07-30,Electronics,2698.44,20,4,UPI,Yes
O01796,C0399,2024-12-02,Fashion,2830.11,5,7,UPI,Yes
O01797,C0399,2024-04-29,Home,523.43,5,2,UPI,No
O01798,C0399,2025-02-22,Beauty,3671.4,5,3,Card,Yes
O01799,C0400,2025-07-24,Books,847.76,5,1,Card,Yes
O01800,C0401,2026-06-26,Fashion,1040.7,5,2,UPI,Yes
O01801,C0401,2026-04-08,Books,852.34,20,5,Wallet,No
O01802,C0401,2026-05-05,Beauty,4466.2,10,8,Wallet,No
O01803,C0401,2026-09-05,Beauty,4696.98,15,3,Card,Yes
O01804,C0402,2025-06-12,Home,2036.35,0,5,COD,No
O01805,C0402,2024-11-05,Books,3801.49,5,4,Wallet,Yes
O01806,C0403,2026-02-21,Books,1414.02,15,7,COD,Yes
O01807,C0403,2026-03-18,Fashion,825.99,5,1,UPI,No
O01808,C0403,2025-12-17,Books,454.97,15,8,UPI,No
O01809,C0403,2025-11-27,Electronics,4141.25,15,8,UPI,No
O01810,C0404,2024-11-15,Electronics,3772.82,0,5,Card,No
O01811,C0404,2024-07-13,Beauty,2352.12,15,6,COD,No
O01812,C0405,2025-08-12,Beauty,3865.47,20,1,UPI,Yes
O01813,C0405,2025-06-16,Home,1784.73,5,8,Card,Yes
O01814,C0405,2024-08-29,Books,3161.0,5,5,UPI,Yes
O01815,C0405,2025-04-01,Fashion,258.15,15,3,Card,No
O01816,C0405,2024-10-28,Fashion,2249.18,0,5,UPI,Yes
O01817,C0405,2024-07-03,Electronics,1474.44,5,8,Wallet,Yes
O01818,C0405,2025-10-13,Home,748.34,20,8,COD,No
O01819,C0405,2025-02-14,Home,2969.81,20,6,Card,No
O01820,C0406,2026-05-07,Beauty,2520.3,10,6,Wallet,No
O01821,C0407,2024-09-12,Fashion,4253.54,15,4,Card,Yes
O01822,C0407,2025-06-28,Books,1942.37,20,7,COD,No
O01823,C0407,2024-04-20,Electronics,1363.97,10,8,UPI,No
O01824,C0408,2025-08-10,Books,767.49,15,4,Wallet,Yes
O01825,C0408,2025-09-15,Home,2264.51,5,4,Card,No
O01826,C0408,2025-01-06,Electronics,3070.31,0,7,UPI,Yes
O01827,C0408,2024-08-04,Books,920.22,0,7,Card,Yes
O01828,C0408,2024-07-29,Fashion,2461.8,10,1,COD,No
O01829,C0408,2024-10-24,Home,394.06,0,5,UPI,Yes
O01830,C0409,2025-06-07,Beauty,716.18,20,5,UPI,No
O01831,C0409,2024-06-11,Fashion,511.72,20,5,UPI,No
O01832,C0409,2024-09-07,Books,3507.35,10,1,Card,No
O01833,C0409,2025-04-29,Home,1922.01,15,5,Wallet,Yes
O01834,C0409,2024-12-03,Fashion,3398.03,15,4,Card,Yes
O01835,C0409,2024-02-28,Fashion,581.38,0,2,Wallet,Yes
O01836,C0409,2024-06-22,Home,3669.29,10,5,Card,No
O01837,C0410,2025-12-08,Fashion,3349.67,15,6,Card,No
O01838,C0410,2024-10-17,Books,434.78,5,5,Wallet,No
O01839,C0410,2025-09-22,Books,3961.88,5,6,COD,No
O01840,C0410,2025-06-29,Electronics,4798.71,5,3,COD,No
O01841,C0411,2024-07-10,Home,1352.11,5,8,Card,No
O01842,C0412,2024-12-31,Beauty,213.14,5,8,Card,Yes
O01843,C0412,2024-12-26,Beauty,3465.71,15,5,Card,No
O01844,C0412,2024-03-01,Beauty,2383.77,15,5,UPI,No
O01845,C0412,2024-12-26,Books,285.99,15,2,Wallet,Yes
O01846,C0412,2024-12-08,Books,4207.05,10,4,COD,Yes
O01847,C0412,2024-09-11,Books,3408.47,10,5,UPI,Yes
O01848,C0413,2024-01-24,Home,2264.05,20,2,Wallet,Yes
O01849,C0413,2025-06-18,Beauty,4369.02,0,5,Wallet,Yes
O01850,C0413,2025-07-21,Electronics,3374.19,5,5,Wallet,No
O01851,C0413,2024-07-21,Electronics,2816.3,15,4,UPI,No
O01852,C0413,2024-09-29,Electronics,4743.58,5,1,COD,Yes
O01853,C0413,2024-11-16,Fashion,3424.69,15,7,Card,Yes
O01854,C0413,2025-01-26,Home,668.5,20,5,UPI,Yes
O01855,C0414,2024-12-22,Books,4832.69,10,2,UPI,No
